NAME,B19202G_001E,state,county,year
"Marion County, Florida",16962.0,12,083,2009
"Martin County, Florida",17148.0,12,085,2009
"Miami-Dade County, Florida",28481.0,12,086,2009
"Monroe County, Florida",14735.0,12,087,2009
"Nassau County, Florida",26250.0,12,089,2009
"Okaloosa County, Florida",39167.0,12,091,2009
"Okeechobee County, Florida",,12,093,2009
"Orange County, Florida",29921.0,12,095,2009
"Osceola County, Florida",19735.0,12,097,2009
"Palm Beach County, Florida",31019.0,12,099,2009
"Pasco County, Florida",33013.0,12,101,2009
"Pinellas County, Florida",31185.0,12,103,2009
"Polk County, Florida",25521.0,12,105,2009
"Putnam County, Florida",28200.0,12,107,2009
"St. Johns County, Florida",48750.0,12,109,2009
"St. Lucie County, Florida",34352.0,12,111,2009
"Santa Rosa County, Florida",38059.0,12,113,2009
"Sarasota County, Florida",23917.0,12,115,2009
"Seminole County, Florida",29125.0,12,117,2009
"Sumter County, Florida",17264.0,12,119,2009
"Suwannee County, Florida",25024.0,12,121,2009
"Taylor County, Florida",,12,123,2009
"Union County, Florida",,12,125,2009
"Volusia County, Florida",22072.0,12,127,2009
"Wakulla County, Florida",,12,129,2009
"Walton County, Florida",32708.0,12,131,2009
"Washington County, Florida",12292.0,12,133,2009
"Carroll County, Georgia",10815.0,13,045,2009
"Catoosa County, Georgia",12969.0,13,047,2009
"Charlton County, Georgia",,13,049,2009
"Chatham County, Georgia",28587.0,13,051,2009
"Chattahoochee County, Georgia",45833.0,13,053,2009
"Chattooga County, Georgia",,13,055,2009
"Cherokee County, Georgia",53826.0,13,057,2009
"Clarke County, Georgia",17969.0,13,059,2009
"Clay County, Georgia",,13,061,2009
"Clayton County, Georgia",38882.0,13,063,2009
"Clinch County, Georgia",,13,065,2009
"Cobb County, Georgia",33750.0,13,067,2009
"Coffee County, Georgia",32337.0,13,069,2009
"Colquitt County, Georgia",63958.0,13,071,2009
"Columbia County, Georgia",26000.0,13,073,2009
"Cook County, Georgia",,13,075,2009
"Coweta County, Georgia",40208.0,13,077,2009
"Crawford County, Georgia",,13,079,2009
"Crisp County, Georgia",,13,081,2009
"Dade County, Georgia",19286.0,13,083,2009
"Dawson County, Georgia",30270.0,13,085,2009
"Decatur County, Georgia",,13,087,2009
"DeKalb County, Georgia",29806.0,13,089,2009
"Dodge County, Georgia",,13,091,2009
"Dooly County, Georgia",,13,093,2009
"Dougherty County, Georgia",9394.0,13,095,2009
"Douglas County, Georgia",60089.0,13,097,2009
"Early County, Georgia",,13,099,2009
"Echols County, Georgia",,13,101,2009
"Effingham County, Georgia",42955.0,13,103,2009
"Elbert County, Georgia",61364.0,13,105,2009
"Emanuel County, Georgia",,13,107,2009
"Evans County, Georgia",,13,109,2009
"Fannin County, Georgia",13300.0,13,111,2009
"Fayette County, Georgia",42991.0,13,113,2009
"Floyd County, Georgia",22135.0,13,115,2009
"Forsyth County, Georgia",57554.0,13,117,2009
"Franklin County, Georgia",12159.0,13,119,2009
"Fulton County, Georgia",48958.0,13,121,2009
"Gilmer County, Georgia",8698.0,13,123,2009
"Glascock County, Georgia",,13,125,2009
"Glynn County, Georgia",17872.0,13,127,2009
"Gordon County, Georgia",20083.0,13,129,2009
"Grady County, Georgia",,13,131,2009
"Greene County, Georgia",,13,133,2009
"Gwinnett County, Georgia",37572.0,13,135,2009
"Habersham County, Georgia",83625.0,13,137,2009
"Hall County, Georgia",38512.0,13,139,2009
"Hancock County, Georgia",,13,141,2009
"Haralson County, Georgia",,13,143,2009
"Harris County, Georgia",,13,145,2009
"Hart County, Georgia",,13,147,2009
"Heard County, Georgia",5500.0,13,149,2009
"Henry County, Georgia",29519.0,13,151,2009
"Houston County, Georgia",30577.0,13,153,2009
"Irwin County, Georgia",,13,155,2009
"Jackson County, Georgia",,13,157,2009
"Jasper County, Georgia",,13,159,2009
"Jeff Davis County, Georgia",,13,161,2009
"Jefferson County, Georgia",2499.0,13,163,2009
"Jenkins County, Georgia",,13,165,2009
"Johnson County, Georgia",,13,167,2009
"Jones County, Georgia",6417.0,13,169,2009
"Lamar County, Georgia",,13,171,2009
"Lanier County, Georgia",,13,173,2009
"Laurens County, Georgia",,13,175,2009
"Lee County, Georgia",73362.0,13,177,2009
"Liberty County, Georgia",56932.0,13,179,2009
"Lincoln County, Georgia",7292.0,13,181,2009
"Long County, Georgia",,13,183,2009
"Lowndes County, Georgia",15726.0,13,185,2009
"Lumpkin County, Georgia",26250.0,13,187,2009
"McDuffie County, Georgia",,13,189,2009
"McIntosh County, Georgia",28289.0,13,191,2009
"Macon County, Georgia",,13,193,2009
"Madison County, Georgia",,13,195,2009
"Marion County, Georgia",,13,197,2009
"Meriwether County, Georgia",21178.0,13,199,2009
"Miller County, Georgia",82500.0,13,201,2009
"Mitchell County, Georgia",32411.0,13,205,2009
"Monroe County, Georgia",,13,207,2009
"Montgomery County, Georgia",,13,209,2009
"Morgan County, Georgia",,13,211,2009
"Murray County, Georgia",90809.0,13,213,2009
"Muscogee County, Georgia",18977.0,13,215,2009
"Newton County, Georgia",30417.0,13,217,2009
"Oconee County, Georgia",5481.0,13,219,2009
"Oglethorpe County, Georgia",,13,221,2009
"Paulding County, Georgia",42614.0,13,223,2009
"Peach County, Georgia",2499.0,13,225,2009
"Pickens County, Georgia",17228.0,13,227,2009
"Pierce County, Georgia",,13,229,2009
"Pike County, Georgia",,13,231,2009
"Polk County, Georgia",7308.0,13,233,2009
"Pulaski County, Georgia",,13,235,2009
"Putnam County, Georgia",,13,237,2009
"Quitman County, Georgia",,13,239,2009
"Rabun County, Georgia",30432.0,13,241,2009
"Randolph County, Georgia",,13,243,2009
"Richmond County, Georgia",30616.0,13,245,2009
"Rockdale County, Georgia",39219.0,13,247,2009
"Schley County, Georgia",,13,249,2009
"Screven County, Georgia",,13,251,2009
"Seminole County, Georgia",,13,253,2009
"Spalding County, Georgia",43594.0,13,255,2009
"Stephens County, Georgia",,13,257,2009
"Stewart County, Georgia",,13,259,2009
"Sumter County, Georgia",,13,261,2009
"Talbot County, Georgia",,13,263,2009
"Taliaferro County, Georgia",,13,265,2009
"Tattnall County, Georgia",20673.0,13,267,2009
"Taylor County, Georgia",,13,269,2009
"Telfair County, Georgia",,13,271,2009
"Terrell County, Georgia",,13,273,2009
"Thomas County, Georgia",9931.0,13,275,2009
"Tift County, Georgia",48438.0,13,277,2009
"Toombs County, Georgia",,13,279,2009
"Towns County, Georgia",,13,281,2009
"Treutlen County, Georgia",,13,283,2009
"Troup County, Georgia",,13,285,2009
"Turner County, Georgia",,13,287,2009
"Twiggs County, Georgia",,13,289,2009
"Union County, Georgia",40357.0,13,291,2009
"Upson County, Georgia",14583.0,13,293,2009
"Walker County, Georgia",45841.0,13,295,2009
"Walton County, Georgia",24653.0,13,297,2009
"Ware County, Georgia",9464.0,13,299,2009
"Warren County, Georgia",,13,301,2009
"Washington County, Georgia",,13,303,2009
"Wayne County, Georgia",27841.0,13,305,2009
"Webster County, Georgia",,13,307,2009
"Wheeler County, Georgia",,13,309,2009
"White County, Georgia",44386.0,13,311,2009
"Whitfield County, Georgia",39821.0,13,313,2009
"Wilcox County, Georgia",,13,315,2009
"Wilkes County, Georgia",,13,317,2009
"Wilkinson County, Georgia",,13,319,2009
"Worth County, Georgia",,13,321,2009
"Appling County, Georgia",,13,001,2009
"Atkinson County, Georgia",,13,003,2009
"Bacon County, Georgia",,13,005,2009
"Baker County, Georgia",,13,007,2009
"Baldwin County, Georgia",15104.0,13,009,2009
"Banks County, Georgia",,13,011,2009
"Barrow County, Georgia",85600.0,13,013,2009
"Bartow County, Georgia",27596.0,13,015,2009
"Ben Hill County, Georgia",,13,017,2009
"Berrien County, Georgia",,13,019,2009
"Bibb County, Georgia",24634.0,13,021,2009
"Bleckley County, Georgia",,13,023,2009
"Brantley County, Georgia",,13,025,2009
"Brooks County, Georgia",17857.0,13,027,2009
"Bryan County, Georgia",,13,029,2009
"Bulloch County, Georgia",4450.0,13,031,2009
"Burke County, Georgia",,13,033,2009
"Butts County, Georgia",,13,035,2009
"Calhoun County, Georgia",,13,037,2009
"Camden County, Georgia",7260.0,13,039,2009
"Candler County, Georgia",,13,043,2009
"Hawaii County, Hawaii",35094.0,15,001,2009
"Honolulu County, Hawaii",40911.0,15,003,2009
"Kalawao County, Hawaii",32344.0,15,005,2009
"Kauai County, Hawaii",29937.0,15,007,2009
"Maui County, Hawaii",39491.0,15,009,2009
"Fremont County, Iowa",9500.0,19,071,2009
"Greene County, Iowa",2499.0,19,073,2009
"Grundy County, Iowa",,19,075,2009
"Guthrie County, Iowa",11250.0,19,077,2009
"Hamilton County, Iowa",,19,079,2009
"Hancock County, Iowa",,19,081,2009
"Hardin County, Iowa",,19,083,2009
"Harrison County, Iowa",,19,085,2009
"Henry County, Iowa",,19,087,2009
"Howard County, Iowa",,19,089,2009
"Humboldt County, Iowa",29259.0,19,091,2009
"Ida County, Iowa",,19,093,2009
"Iowa County, Iowa",26607.0,19,095,2009
"Jackson County, Iowa",28438.0,19,097,2009
"Jasper County, Iowa",,19,099,2009
"Jefferson County, Iowa",,19,101,2009
"Johnson County, Iowa",17833.0,19,103,2009
"Jones County, Iowa",,19,105,2009
"Keokuk County, Iowa",9063.0,19,107,2009
"Kossuth County, Iowa",,19,109,2009
"Lee County, Iowa",42206.0,19,111,2009
"Linn County, Iowa",31319.0,19,113,2009
"Louisa County, Iowa",17132.0,19,115,2009
"Lucas County, Iowa",,19,117,2009
"Lyon County, Iowa",,19,119,2009
"Madison County, Iowa",,19,121,2009
"Mahaska County, Iowa",13750.0,19,123,2009
"Marion County, Iowa",28036.0,19,125,2009
"Marshall County, Iowa",48750.0,19,127,2009
"Mills County, Iowa",2499.0,19,129,2009
"Mitchell County, Iowa",,19,131,2009
"Monona County, Iowa",,19,133,2009
"Monroe County, Iowa",,19,135,2009
"Montgomery County, Iowa",,19,137,2009
"Muscatine County, Iowa",16181.0,19,139,2009
"O'Brien County, Iowa",,19,141,2009
"Osceola County, Iowa",,19,143,2009
"Page County, Iowa",,19,145,2009
"Palo Alto County, Iowa",,19,147,2009
"Plymouth County, Iowa",,19,149,2009
"Pocahontas County, Iowa",,19,151,2009
"Polk County, Iowa",25886.0,19,153,2009
"Pottawattamie County, Iowa",14643.0,19,155,2009
"Poweshiek County, Iowa",,19,157,2009
"Ringgold County, Iowa",,19,159,2009
"Sac County, Iowa",,19,161,2009
"Scott County, Iowa",28333.0,19,163,2009
"Shelby County, Iowa",,19,165,2009
"Sioux County, Iowa",,19,167,2009
"Story County, Iowa",36310.0,19,169,2009
"Tama County, Iowa",43095.0,19,171,2009
"Taylor County, Iowa",6875.0,19,173,2009
"Union County, Iowa",2499.0,19,175,2009
"Van Buren County, Iowa",2499.0,19,177,2009
"Wapello County, Iowa",19625.0,19,179,2009
"Warren County, Iowa",23438.0,19,181,2009
"Washington County, Iowa",18750.0,19,183,2009
"Wayne County, Iowa",,19,185,2009
"Webster County, Iowa",13919.0,19,187,2009
"Winnebago County, Iowa",,19,189,2009
"Winneshiek County, Iowa",,19,191,2009
"Woodbury County, Iowa",45800.0,19,193,2009
"Worth County, Iowa",25833.0,19,195,2009
"Wright County, Iowa",,19,197,2009
"Adair County, Iowa",26818.0,19,001,2009
"Adams County, Iowa",,19,003,2009
"Allamakee County, Iowa",2499.0,19,005,2009
"Appanoose County, Iowa",9737.0,19,007,2009
"Audubon County, Iowa",,19,009,2009
"Benton County, Iowa",9063.0,19,011,2009
"Black Hawk County, Iowa",10625.0,19,013,2009
"Boone County, Iowa",19479.0,19,015,2009
"Bremer County, Iowa",,19,017,2009
"Buchanan County, Iowa",,19,019,2009
"Buena Vista County, Iowa",62941.0,19,021,2009
"Butler County, Iowa",,19,023,2009
"Calhoun County, Iowa",13988.0,19,025,2009
"Carroll County, Iowa",37708.0,19,027,2009
"Cass County, Iowa",12321.0,19,029,2009
"Cedar County, Iowa",16000.0,19,031,2009
"Cerro Gordo County, Iowa",26458.0,19,033,2009
"Cherokee County, Iowa",,19,035,2009
"Chickasaw County, Iowa",,19,037,2009
"Clarke County, Iowa",,19,039,2009
"Clay County, Iowa",,19,041,2009
"Clayton County, Iowa",9231.0,19,043,2009
"Clinton County, Iowa",18611.0,19,045,2009
"Crawford County, Iowa",,19,047,2009
"Dallas County, Iowa",8750.0,19,049,2009
"Davis County, Iowa",,19,051,2009
"Decatur County, Iowa",,19,053,2009
"Delaware County, Iowa",,19,055,2009
"Des Moines County, Iowa",35268.0,19,057,2009
"Dickinson County, Iowa",,19,059,2009
"Dubuque County, Iowa",43906.0,19,061,2009
"Emmet County, Iowa",11696.0,19,063,2009
"Fayette County, Iowa",,19,065,2009
"Floyd County, Iowa",,19,067,2009
"Franklin County, Iowa",,19,069,2009
"Ada County, Idaho",17419.0,16,001,2009
"Adams County, Idaho",4917.0,16,003,2009
"Bannock County, Idaho",17609.0,16,005,2009
"Bear Lake County, Idaho",,16,007,2009
"Benewah County, Idaho",12500.0,16,009,2009
"Bingham County, Idaho",23125.0,16,011,2009
"Blaine County, Idaho",32500.0,16,013,2009
"Boise County, Idaho",15987.0,16,015,2009
"Bonner County, Idaho",26250.0,16,017,2009
"Bonneville County, Idaho",18750.0,16,019,2009
"Boundary County, Idaho",,16,021,2009
"Butte County, Idaho",,16,023,2009
"Camas County, Idaho",,16,025,2009
"Canyon County, Idaho",27845.0,16,027,2009
"Caribou County, Idaho",,16,029,2009
"Cassia County, Idaho",10625.0,16,031,2009
"Clark County, Idaho",,16,033,2009
"Clearwater County, Idaho",,16,035,2009
"Custer County, Idaho",31250.0,16,037,2009
"Elmore County, Idaho",77679.0,16,039,2009
"Franklin County, Idaho",,16,041,2009
"Fremont County, Idaho",,16,043,2009
"Gem County, Idaho",,16,045,2009
"Gooding County, Idaho",8429.0,16,047,2009
"Idaho County, Idaho",9464.0,16,049,2009
"Jefferson County, Idaho",,16,051,2009
"Jerome County, Idaho",,16,053,2009
"Kootenai County, Idaho",30417.0,16,055,2009
"Latah County, Idaho",8990.0,16,057,2009
"Lemhi County, Idaho",,16,059,2009
"Lewis County, Idaho",15417.0,16,061,2009
"Lincoln County, Idaho",,16,063,2009
"Madison County, Idaho",,16,065,2009
"Minidoka County, Idaho",34000.0,16,067,2009
"Nez Perce County, Idaho",16548.0,16,069,2009
"Oneida County, Idaho",,16,071,2009
"Owyhee County, Idaho",24167.0,16,073,2009
"Payette County, Idaho",13456.0,16,075,2009
"Power County, Idaho",,16,077,2009
"Shoshone County, Idaho",20313.0,16,079,2009
"Teton County, Idaho",,16,081,2009
"Twin Falls County, Idaho",10625.0,16,083,2009
"Valley County, Idaho",,16,085,2009
"Washington County, Idaho",2499.0,16,087,2009
"Adams County, Illinois",23793.0,17,001,2009
"Alexander County, Illinois",16094.0,17,003,2009
"Bond County, Illinois",,17,005,2009
"Boone County, Illinois",,17,007,2009
"Brown County, Illinois",,17,009,2009
"Bureau County, Illinois",24375.0,17,011,2009
"Calhoun County, Illinois",,17,013,2009
"Carroll County, Illinois",65043.0,17,015,2009
"Cass County, Illinois",,17,017,2009
"Champaign County, Illinois",9961.0,17,019,2009
"Christian County, Illinois",23523.0,17,021,2009
"Clark County, Illinois",,17,023,2009
"Clay County, Illinois",,17,025,2009
"Clinton County, Illinois",35069.0,17,027,2009
"Coles County, Illinois",29750.0,17,029,2009
"Cook County, Illinois",38155.0,17,031,2009
"Crawford County, Illinois",53542.0,17,033,2009
"Cumberland County, Illinois",25156.0,17,035,2009
"DeKalb County, Illinois",19837.0,17,037,2009
"De Witt County, Illinois",,17,039,2009
"Douglas County, Illinois",,17,041,2009
"DuPage County, Illinois",47679.0,17,043,2009
"Edgar County, Illinois",,17,045,2009
"Edwards County, Illinois",,17,047,2009
"Effingham County, Illinois",,17,049,2009
"Fayette County, Illinois",113750.0,17,051,2009
"Ford County, Illinois",2499.0,17,053,2009
"Franklin County, Illinois",12917.0,17,055,2009
"Fulton County, Illinois",14200.0,17,057,2009
"Gallatin County, Illinois",250001.0,17,059,2009
"Greene County, Illinois",9821.0,17,061,2009
"Grundy County, Illinois",45375.0,17,063,2009
"Hamilton County, Illinois",,17,065,2009
"Hancock County, Illinois",21563.0,17,067,2009
"Hardin County, Illinois",,17,069,2009
"Henderson County, Illinois",,17,071,2009
"Henry County, Illinois",18214.0,17,073,2009
"Iroquois County, Illinois",9750.0,17,075,2009
"Jackson County, Illinois",12702.0,17,077,2009
"Jasper County, Illinois",,17,079,2009
"Jefferson County, Illinois",11250.0,17,081,2009
"Jersey County, Illinois",,17,083,2009
"Jo Daviess County, Illinois",,17,085,2009
"Johnson County, Illinois",,17,087,2009
"Kane County, Illinois",29118.0,17,089,2009
"Kankakee County, Illinois",13462.0,17,091,2009
"Kendall County, Illinois",63641.0,17,093,2009
"Knox County, Illinois",20221.0,17,095,2009
"Lake County, Illinois",44861.0,17,097,2009
"LaSalle County, Illinois",18447.0,17,099,2009
"Lawrence County, Illinois",,17,101,2009
"Lee County, Illinois",33286.0,17,103,2009
"Livingston County, Illinois",19688.0,17,105,2009
"Logan County, Illinois",22917.0,17,107,2009
"McDonough County, Illinois",17619.0,17,109,2009
"McHenry County, Illinois",71250.0,17,111,2009
"McLean County, Illinois",26053.0,17,113,2009
"Macon County, Illinois",16700.0,17,115,2009
"Macoupin County, Illinois",14167.0,17,117,2009
"Madison County, Illinois",23269.0,17,119,2009
"Marion County, Illinois",2499.0,17,121,2009
"Marshall County, Illinois",2499.0,17,123,2009
"Mason County, Illinois",11875.0,17,125,2009
"Massac County, Illinois",,17,127,2009
"Menard County, Illinois",,17,129,2009
"Mercer County, Illinois",,17,131,2009
"Monroe County, Illinois",,17,133,2009
"Montgomery County, Illinois",14063.0,17,135,2009
"Morgan County, Illinois",13819.0,17,137,2009
"Moultrie County, Illinois",,17,139,2009
"Ogle County, Illinois",61607.0,17,141,2009
"Peoria County, Illinois",35375.0,17,143,2009
"Perry County, Illinois",8798.0,17,145,2009
"Piatt County, Illinois",,17,147,2009
"Pike County, Illinois",8859.0,17,149,2009
"Pope County, Illinois",,17,151,2009
"Pulaski County, Illinois",7292.0,17,153,2009
"Putnam County, Illinois",,17,155,2009
"Randolph County, Illinois",60278.0,17,157,2009
"Richland County, Illinois",,17,159,2009
"Rock Island County, Illinois",14205.0,17,161,2009
"St. Clair County, Illinois",24657.0,17,163,2009
"Saline County, Illinois",12159.0,17,165,2009
"Sangamon County, Illinois",21375.0,17,167,2009
"Schuyler County, Illinois",,17,169,2009
"Scott County, Illinois",,17,171,2009
"Shelby County, Illinois",,17,173,2009
"Stark County, Illinois",,17,175,2009
"Stephenson County, Illinois",23929.0,17,177,2009
"Tazewell County, Illinois",36250.0,17,179,2009
"Union County, Illinois",41875.0,17,181,2009
"Vermilion County, Illinois",19565.0,17,183,2009
"Wabash County, Illinois",,17,185,2009
"Warren County, Illinois",,17,187,2009
"Washington County, Illinois",,17,189,2009
"Wayne County, Illinois",2499.0,17,191,2009
"White County, Illinois",14185.0,17,193,2009
"Whiteside County, Illinois",25472.0,17,195,2009
"Will County, Illinois",30348.0,17,197,2009
"Williamson County, Illinois",15972.0,17,199,2009
"Winnebago County, Illinois",30547.0,17,201,2009
"Woodford County, Illinois",35673.0,17,203,2009
"Adams County, Indiana",38496.0,18,001,2009
"Allen County, Indiana",26579.0,18,003,2009
"Bartholomew County, Indiana",57679.0,18,005,2009
"Benton County, Indiana",24028.0,18,007,2009
"Blackford County, Indiana",21765.0,18,009,2009
"Boone County, Indiana",,18,011,2009
"Brown County, Indiana",26625.0,18,013,2009
"Carroll County, Indiana",,18,015,2009
"Cass County, Indiana",17143.0,18,017,2009
"Clark County, Indiana",27639.0,18,019,2009
"Clay County, Indiana",16989.0,18,021,2009
"Clinton County, Indiana",12500.0,18,023,2009
"Crawford County, Indiana",9375.0,18,025,2009
"Daviess County, Indiana",,18,027,2009
"Dearborn County, Indiana",51250.0,18,029,2009
"Decatur County, Indiana",,18,031,2009
"DeKalb County, Indiana",15729.0,18,033,2009
"Delaware County, Indiana",18333.0,18,035,2009
"Dubois County, Indiana",40054.0,18,037,2009
"Elkhart County, Indiana",8125.0,18,039,2009
"Fayette County, Indiana",,18,041,2009
"Floyd County, Indiana",34091.0,18,043,2009
"Fountain County, Indiana",65076.0,18,045,2009
"Franklin County, Indiana",,18,047,2009
"Fulton County, Indiana",14861.0,18,049,2009
"Gibson County, Indiana",,18,051,2009
"Grant County, Indiana",11638.0,18,053,2009
"Greene County, Indiana",13750.0,18,055,2009
"Hamilton County, Indiana",36250.0,18,057,2009
"Hancock County, Indiana",49292.0,18,059,2009
"Harrison County, Indiana",13846.0,18,061,2009
"Hendricks County, Indiana",29500.0,18,063,2009
"Henry County, Indiana",28214.0,18,065,2009
"Howard County, Indiana",29659.0,18,067,2009
"Huntington County, Indiana",35750.0,18,069,2009
"Jackson County, Indiana",8676.0,18,071,2009
"Jasper County, Indiana",23409.0,18,073,2009
"Jay County, Indiana",,18,075,2009
"Jefferson County, Indiana",15469.0,18,077,2009
"Jennings County, Indiana",,18,079,2009
"Johnson County, Indiana",43750.0,18,081,2009
"Knox County, Indiana",7273.0,18,083,2009
"Kosciusko County, Indiana",27539.0,18,085,2009
"LaGrange County, Indiana",32179.0,18,087,2009
"Lake County, Indiana",27246.0,18,089,2009
"LaPorte County, Indiana",21094.0,18,091,2009
"Lawrence County, Indiana",19286.0,18,093,2009
"Madison County, Indiana",25150.0,18,095,2009
"Marion County, Indiana",29843.0,18,097,2009
"Marshall County, Indiana",2499.0,18,099,2009
"Martin County, Indiana",,18,101,2009
"Miami County, Indiana",,18,103,2009
"Monroe County, Indiana",25139.0,18,105,2009
"Montgomery County, Indiana",84716.0,18,107,2009
"Morgan County, Indiana",9766.0,18,109,2009
"Newton County, Indiana",,18,111,2009
"Noble County, Indiana",38250.0,18,113,2009
"Ohio County, Indiana",,18,115,2009
"Orange County, Indiana",,18,117,2009
"Owen County, Indiana",11667.0,18,119,2009
"Parke County, Indiana",9400.0,18,121,2009
"Perry County, Indiana",16827.0,18,123,2009
"Pike County, Indiana",,18,125,2009
"Porter County, Indiana",41563.0,18,127,2009
"Posey County, Indiana",,18,129,2009
"Pulaski County, Indiana",38472.0,18,131,2009
"Putnam County, Indiana",25893.0,18,133,2009
"Randolph County, Indiana",21667.0,18,135,2009
"Ripley County, Indiana",43623.0,18,137,2009
"Rush County, Indiana",,18,139,2009
"St. Joseph County, Indiana",22208.0,18,141,2009
"Scott County, Indiana",2499.0,18,143,2009
"Shelby County, Indiana",11641.0,18,145,2009
"Spencer County, Indiana",,18,147,2009
"Starke County, Indiana",33958.0,18,149,2009
"Steuben County, Indiana",35000.0,18,151,2009
"Sullivan County, Indiana",,18,153,2009
"Switzerland County, Indiana",,18,155,2009
"Tippecanoe County, Indiana",22750.0,18,157,2009
"Tipton County, Indiana",,18,159,2009
"Union County, Indiana",6579.0,18,161,2009
"Vanderburgh County, Indiana",25542.0,18,163,2009
"Vermillion County, Indiana",,18,165,2009
"Vigo County, Indiana",38036.0,18,167,2009
"Wabash County, Indiana",27604.0,18,169,2009
"Warren County, Indiana",,18,171,2009
"Warrick County, Indiana",28920.0,18,173,2009
"Washington County, Indiana",,18,175,2009
"Wayne County, Indiana",13929.0,18,177,2009
"Wells County, Indiana",,18,179,2009
"White County, Indiana",20250.0,18,181,2009
"Whitley County, Indiana",,18,183,2009
"Allen County, Kansas",15795.0,20,001,2009
"Anderson County, Kansas",90938.0,20,003,2009
"Atchison County, Kansas",2499.0,20,005,2009
"Barber County, Kansas",30750.0,20,007,2009
"Barton County, Kansas",12422.0,20,009,2009
"Bourbon County, Kansas",13611.0,20,011,2009
"Brown County, Kansas",37917.0,20,013,2009
"Butler County, Kansas",30450.0,20,015,2009
"Chase County, Kansas",,20,017,2009
"Chautauqua County, Kansas",23942.0,20,019,2009
"Cherokee County, Kansas",19500.0,20,021,2009
"Cheyenne County, Kansas",,20,023,2009
"Clark County, Kansas",,20,025,2009
"Clay County, Kansas",,20,027,2009
"Cloud County, Kansas",,20,029,2009
"Coffey County, Kansas",61667.0,20,031,2009
"Comanche County, Kansas",,20,033,2009
"Cowley County, Kansas",11500.0,20,035,2009
"Crawford County, Kansas",5000.0,20,037,2009
"Decatur County, Kansas",,20,039,2009
"Dickinson County, Kansas",3844.0,20,041,2009
"Doniphan County, Kansas",14444.0,20,043,2009
"Douglas County, Kansas",36161.0,20,045,2009
"Edwards County, Kansas",,20,047,2009
"Elk County, Kansas",10833.0,20,049,2009
"Ellis County, Kansas",21000.0,20,051,2009
"Ellsworth County, Kansas",45313.0,20,053,2009
"Finney County, Kansas",25083.0,20,055,2009
"Ford County, Kansas",27029.0,20,057,2009
"Franklin County, Kansas",27500.0,20,059,2009
"Geary County, Kansas",9432.0,20,061,2009
"Gove County, Kansas",,20,063,2009
"Graham County, Kansas",,20,065,2009
"Grant County, Kansas",,20,067,2009
"Gray County, Kansas",,20,069,2009
"Greeley County, Kansas",,20,071,2009
"Greenwood County, Kansas",13750.0,20,073,2009
"Hamilton County, Kansas",,20,075,2009
"Harper County, Kansas",,20,077,2009
"Harvey County, Kansas",13717.0,20,079,2009
"Haskell County, Kansas",,20,081,2009
"Hodgeman County, Kansas",,20,083,2009
"Jackson County, Kansas",13250.0,20,085,2009
"Jefferson County, Kansas",18500.0,20,087,2009
"Jewell County, Kansas",12188.0,20,089,2009
"Johnson County, Kansas",43400.0,20,091,2009
"Kearny County, Kansas",,20,093,2009
"Kingman County, Kansas",,20,095,2009
"Kiowa County, Kansas",,20,097,2009
"Labette County, Kansas",11118.0,20,099,2009
"Lane County, Kansas",,20,101,2009
"Leavenworth County, Kansas",20729.0,20,103,2009
"Lincoln County, Kansas",9000.0,20,105,2009
"Linn County, Kansas",13906.0,20,107,2009
"Logan County, Kansas",,20,109,2009
"Lyon County, Kansas",27891.0,20,111,2009
"McPherson County, Kansas",2499.0,20,113,2009
"Marion County, Kansas",11354.0,20,115,2009
"Marshall County, Kansas",,20,117,2009
"Meade County, Kansas",,20,119,2009
"Miami County, Kansas",,20,121,2009
"Mitchell County, Kansas",,20,123,2009
"Montgomery County, Kansas",18750.0,20,125,2009
"Morris County, Kansas",,20,127,2009
"Morton County, Kansas",,20,129,2009
"Nemaha County, Kansas",,20,131,2009
"Neosho County, Kansas",22679.0,20,133,2009
"Ness County, Kansas",,20,135,2009
"Norton County, Kansas",,20,137,2009
"Osage County, Kansas",33264.0,20,139,2009
"Osborne County, Kansas",10250.0,20,141,2009
"Ottawa County, Kansas",,20,143,2009
"Pawnee County, Kansas",,20,145,2009
"Phillips County, Kansas",18250.0,20,147,2009
"Pottawatomie County, Kansas",35833.0,20,149,2009
"Pratt County, Kansas",17321.0,20,151,2009
"Rawlins County, Kansas",,20,153,2009
"Reno County, Kansas",18611.0,20,155,2009
"Republic County, Kansas",,20,157,2009
"Rice County, Kansas",,20,159,2009
"Riley County, Kansas",10104.0,20,161,2009
"Rooks County, Kansas",,20,163,2009
"Rush County, Kansas",,20,165,2009
"Russell County, Kansas",,20,167,2009
"Saline County, Kansas",32000.0,20,169,2009
"Scott County, Kansas",,20,171,2009
"Sedgwick County, Kansas",22958.0,20,173,2009
"Seward County, Kansas",77772.0,20,175,2009
"Shawnee County, Kansas",23333.0,20,177,2009
"Sheridan County, Kansas",,20,179,2009
"Sherman County, Kansas",,20,181,2009
"Smith County, Kansas",,20,183,2009
"Stafford County, Kansas",20417.0,20,185,2009
"Stanton County, Kansas",,20,187,2009
"Stevens County, Kansas",,20,189,2009
"Sumner County, Kansas",15536.0,20,191,2009
"Thomas County, Kansas",2499.0,20,193,2009
"Trego County, Kansas",,20,195,2009
"Wabaunsee County, Kansas",,20,197,2009
"Wallace County, Kansas",,20,199,2009
